timestamp,datetime,open,high,low,close,volume_from,volume_to
1668387600,2022-11-14 01:00:00,39.46,39.79,38.78,39.17,2189.72,86089.67
1668391200,2022-11-14 02:00:00,39.17,39.53,38.73,39.51,1302.51,50967.42
1668394800,2022-11-14 03:00:00,39.51,39.73,39.38,39.53,1028.38,40678.3
1668398400,2022-11-14 04:00:00,39.54,39.3,39.09,39.22,1757.7,68939.23
1668402000,2022-11-14 05:00:00,39.22,39.14,38.72,39.12,1599.54,62572.99
1668405600,2022-11-14 06:00:00,39.14,41.44,39.05,41.38,2878.46,116363.64
1668409200,2022-11-14 07:00:00,41.38,41.82,40.82,41.75,1519.72,63080.26
1668412800,2022-11-14 08:00:00,41.75,41.88,41.54,41.55,3071.49,128261.17
1668416400,2022-11-14 09:00:00,41.55,41.76,41.34,41.47,2776.46,115398.18
1668420000,2022-11-14 10:00:00,41.47,41.71,41.29,41.67,1658.47,68784.74
1668423600,2022-11-14 11:00:00,41.67,41.75,41.3,41.3,1495.09,61948.94
1668427200,2022-11-14 12:00:00,41.32,41.48,41.16,41.16,933.96,38444.84
1668430800,2022-11-14 13:00:00,41.26,41.58,40.49,40.92,2091.5,86139.58
1668434400,2022-11-14 14:00:00,40.92,41.24,40.45,40.88,1098.05,44822.32
1668438000,2022-11-14 15:00:00,40.88,41.09,40.62,40.88,610.65,24975.89
1668441600,2022-11-14 16:00:00,40.87,40.61,40.22,40.37,2234.69,90203.75
1668445200,2022-11-14 17:00:00,40.35,40.53,40.27,40.44,1686.51,68154.49
1668448800,2022-11-14 18:00:00,40.44,40.44,40.16,40.25,2564.18,103090.52
1668452400,2022-11-14 19:00:00,40.25,40.25,39.31,39.39,2181.45,86808.5
1668456000,2022-11-14 20:00:00,39.39,39.97,39.37,39.87,4805.32,190788
1668459600,2022-11-14 21:00:00,39.87,40.21,39.65,40.14,6884.07,275598.98
1668463200,2022-11-14 22:00:00,40.14,41.47,39.98,40.2,9640.06,388274
1668466800,2022-11-14 23:00:00,40.13,40.63,40.29,40.45,2098.14,84872.69
1668470400,2022-11-15 00:00:00,40.45,40.54,40.23,40.24,5083.7,204584.27
